# server_id	appearance_id	confidence	name
# generated by harness/build_modern_ids.py - see that file for the ground-truth chain
21812	19478	otb-only	flowing water
21813	19479	otb-only	waterfall
21814	19480	otb-only	waterfall
21815	19481	otb-only	waterfall
21816	19482	otb-only	waterfall
21817	19483	otb-only	waterfall
21818	19484	otb-only	waterfall
21819	19485	otb-only	strange waterfall
21820	19486	otb-only	strange waterfall
21821	19487	otb-only	waterfall
21822	19488	otb-only	waterfall
21823	19489	otb-only	aqueduct
21824	19490	otb-only	aqueduct
21825	19491	otb-only	flowing water
21826	19492	otb-only	flowing water
21828	19494	otb-only	wall
21829	19495	otb-only	wall
21830	19496	otb-only	wall
21831	19497	otb-only	wall
21832	19498	otb-only	thick wall
21833	19499	otb-only	ruined wall
21834	19500	otb-only	ruined wall
21835	19501	otb-only	ruined wall
21836	19502	otb-only	ruined wall
21837	19503	otb-only	ruined wall
21838	19504	otb-only	ruined wall
21839	19505	otb-only	ruined wall
21840	19506	otb-only	ruined wall
21841	19507	otb-only	ruined wall
21842	19508	otb-only	ruined wall
21843	19509	otb-only	ruined wall
21844	19510	otb-only	ruined wall
21845	19511	otb-only	ruined wall
21846	19512	otb-only	ruined wall
21847	19513	otb-only	ruined wall
21848	19514	name-verified	small ruined wall
21849	19515	name-verified	small ruined wall
21850	19516	name-verified	small ruined wall
21851	19517	name-verified	ruined window
21852	19518	name-verified	ruined window
21853	19519	otb-only	ruined window shutter
21854	19520	otb-only	ruined window shutter
21855	19521	name-verified	ruined wall
21856	19522	name-verified	ruined wall
21857	19523	name-verified	ruined wall
21858	19524	name-verified	ruined wall
21859	19525	otb-only	wall
21860	19526	otb-only	wall
21861	19527	name-verified	ruined wall
21862	19528	name-verified	ruined wall
21863	19529	otb-only	archway
21864	19530	name-verified	small ruined wall
21865	19531	name-verified	small ruined wall
21866	19532	name-verified	small ruined wall
21867	19533	name-verified	small ruined wall
21868	19534	name-verified	small ruined wall
21869	19535	name-verified	small ruined wall
21870	19536	name-verified	small ruined wall
21871	19537	name-verified	small ruined wall
21872	19538	name-verified	small ruined wall
21873	19539	name-verified	small ruined wall
21874	19540	name-verified	small ruined wall
21875	19541	name-verified	small ruined wall
21876	19542	name-verified	small ruined wall
21877	19543	name-verified	small ruined wall
21878	19544	name-verified	small ruined wall
21879	19545	otb-only	archway
21880	19546	otb-only	archway
21881	19547	otb-only	archway
21882	19548	otb-only	archway
21883	19549	otb-only	archway
21884	19550	otb-only	grey sand
21885	19551	otb-only	grey sand
21886	19552	otb-only	grey sand
21887	19553	otb-only	grey sand
21888	19554	otb-only	grey sand
21889	19555	otb-only	grey sand
21890	19556	otb-only	grey sand
21891	19557	otb-only	grey sand
21892	19558	name-verified	wasteland
21893	19559	name-verified	wasteland
21894	19560	name-verified	wasteland
21895	19561	name-verified	wasteland
21896	19562	name-verified	wasteland
21897	19563	name-verified	wasteland
21898	19564	name-verified	wasteland
21899	19565	name-verified	wasteland
21900	19566	name-verified	wasteland
21901	19567	name-verified	wasteland
21902	19568	name-verified	wasteland
21903	19569	name-verified	wasteland
21904	19570	name-verified	wasteland
21905	19571	name-verified	wasteland
21906	19572	name-verified	wasteland
21907	19573	name-verified	wasteland
21908	19574	name-verified	wasteland
21909	19575	name-verified	wasteland
21910	19576	name-verified	wasteland
21911	19577	name-verified	wasteland
21912	19578	name-verified	wasteland
21913	19579	name-verified	wasteland
21914	19580	name-verified	wasteland
21915	19581	name-verified	wasteland
21916	19582	name-verified	wasteland
21917	19583	name-verified	wasteland
21918	19584	name-verified	wasteland
21919	19585	name-verified	wasteland
21920	19586	name-verified	wasteland
21921	19587	name-verified	wasteland
21922	19588	name-verified	wasteland
21923	19589	name-verified	wasteland
21924	19590	name-verified	ruined stairs
21925	19591	name-verified	ruined stairs
21926	19592	otb-only	thick ruined wall
21927	19593	name-verified	thick ruined foundation
21928	19594	name-verified	thick ruined foundation
21929	19595	name-verified	thick ruined foundation
21930	19596	otb-only	thick ruined wall
21931	19597	otb-only	thick ruined wall
21932	19598	otb-only	thick ruined wall
21933	19599	otb-only	thick ruined wall
21934	19600	otb-only	stone rubble
21935	19601	otb-only	stone rubble
21936	19602	otb-only	stone rubble
21937	19603	otb-only	stone rubble
21942	19608	otb-only	stone pebble floor
21943	19609	otb-only	stone pebble floor
21944	19610	otb-only	stone pebble floor
21945	19611	otb-only	stone pebble floor
21946	19612	otb-only	stone pebble floor
21947	19613	otb-only	stone pebble floor
21948	19614	otb-only	stone pebble floor
21949	19615	otb-only	stone pebble floor
21950	19616	otb-only	stone pebble floor
21951	19617	otb-only	stone pebble floor
21952	19618	otb-only	stone pebble floor
21953	19619	otb-only	stone pebble floor
21954	19620	otb-only	stone pebble floor
21955	19621	otb-only	stone pebble floor
21956	19622	otb-only	stone pebble floor
21957	19623	otb-only	stone pebble floor
21958	19624	otb-only	stone pebble floor
21959	19625	otb-only	stone pebble floor
21960	19626	otb-only	stone pebble floor
21961	19627	otb-only	stone pebble floor
21962	19628	otb-only	roof
21963	19629	otb-only	roof
21964	19630	otb-only	roof
21965	19631	otb-only	roof
21966	19632	otb-only	roof
21967	19633	otb-only	roof
21968	19634	otb-only	roof
21969	19635	otb-only	roof
21970	19636	otb-only	roof
21971	19637	otb-only	roof
21972	19638	otb-only	roof
21973	19639	otb-only	roof
21974	19640	otb-only	roof
21975	19641	otb-only	roof
21976	19642	otb-only	roof
21977	19643	otb-only	roof
21978	19644	otb-only	roof
21979	19645	otb-only	roof
21980	19646	otb-only	roof
21981	19647	otb-only	roof
21982	19648	otb-only	roof
21983	19649	name-verified	chimney
21984	19650	name-verified	chimney
21985	19651	otb-only	roof
21986	19652	otb-only	roof
21987	19653	otb-only	roof
21988	19654	otb-only	roof
21989	19655	otb-only	roof
21990	19656	otb-only	roof
21991	19657	otb-only	roof
21992	19658	otb-only	roof
21993	19659	otb-only	roof
21994	19660	otb-only	roof
21995	19661	otb-only	roof
21996	19662	otb-only	roof
21997	19663	otb-only	roof
21998	19664	otb-only	roof
21999	19665	otb-only	roof
22000	19666	otb-only	roof
22001	19667	otb-only	roof
22002	19668	otb-only	roof
22003	19669	otb-only	roof
22004	19670	otb-only	roof
22005	19671	name-verified	dark cypress
22006	19672	otb-only	roof
22007	19673	otb-only	roof
22008	19674	otb-only	roof
22009	19675	name-verified	dark cypress
22010	19676	name-verified	tall dark cypress
22011	19677	name-verified	tall dark cypress
22012	19678	otb-only	roof
22013	19679	otb-only	roof
22014	19680	otb-only	roof
22015	19681	otb-only	roof
22016	19682	otb-only	roof
22017	19683	otb-only	roof
22018	19684	otb-only	roof
22019	19685	otb-only	roof
22020	19686	otb-only	roof
22021	19687	otb-only	roof
22022	19688	otb-only	roof
22023	19689	name-verified	dusky cypress
22024	19690	name-verified	dusky cypress
22025	19691	otb-only	roof
22026	19692	name-verified	tall dusky cypress
22027	19693	otb-only	roof
22028	19694	otb-only	roof
22029	19695	otb-only	roof
22030	19696	otb-only	chimney
22031	19697	otb-only	chimney
22032	19698	otb-only	roof
22033	19699	otb-only	roof
22034	19700	otb-only	roof
22035	19701	otb-only	roof
22036	19702	otb-only	roof
22037	19703	otb-only	roof
22038	19704	name-verified	chimney
22039	19705	name-verified	chimney
22040	19706	name-verified	ruined roof
22041	19707	name-verified	ruined roof
22042	19708	name-verified	ruined roof
22043	19709	name-verified	ruined roof
22044	19710	name-verified	ruined roof
22045	19711	name-verified	ruined roof
22046	19712	name-verified	ruined roof
22047	19713	name-verified	ruined roof
22048	19714	name-verified	ruined roof
22049	19715	name-verified	ruined roof
22050	19716	name-verified	tall dusky cypress
22051	19717	name-verified	ruined roof
22052	19718	name-verified	ruined roof
22053	19719	name-verified	ruined roof
22054	19720	name-verified	ruined roof
22055	19721	name-verified	ruined roof
22056	19722	name-verified	ruined roof
22057	19723	name-verified	ruined roof
22058	19724	name-verified	ruined roof
22059	19725	name-verified	ruined roof
22060	19726	name-verified	ruined roof
22061	19727	name-verified	ruined roof
22062	19728	name-verified	ruined roof
22063	19729	otb-only	gloomy cypress
22064	19730	name-verified	ruined roof
22065	19731	name-verified	ruined roof
22066	19732	name-verified	ruined roof
22067	19733	name-verified	ruined roof
22068	19734	name-verified	ruined roof
22069	19735	name-verified	ruined roof
22070	19736	otb-only	ruined chimney
22071	19737	name-verified	gloomy cypress
22072	19738	otb-only	ruined chimney
22073	19739	name-verified	tall gloomy cypress
22074	19740	name-verified	ruined roof
22075	19741	name-verified	tall gloomy cypress
22076	19742	name-verified	ruined roof
22077	19743	name-verified	ruined roof
22078	19744	otb-only	roof
22079	19745	name-verified	ruined roof
22080	19746	otb-only	roof
22081	19747	otb-only	roof
22082	19748	otb-only	roof
22083	19749	otb-only	roof
22084	19750	otb-only	roof
22085	19751	otb-only	roof
22086	19752	otb-only	roof
22087	19753	otb-only	roof
22088	19754	otb-only	roof
22089	19755	otb-only	roof
22090	19756	otb-only	roof
22091	19757	name-verified	gaunt briar
22092	19758	name-verified	gaunt briar
22093	19759	name-verified	poison spine
22094	19760	name-verified	poison spine
22095	19761	otb-only	small poison spine
22096	19762	name-verified	poison spine
22097	19763	name-verified	night grasp
22098	19764	name-verified	night grasp
22099	19765	name-verified	blister egg plant
22100	19766	name-verified	blister egg plant
22101	19767	name-verified	rooted evil
22102	19768	name-verified	cormo dementi
22103	19769	name-verified	ether captor
22104	19770	name-verified	pester maws
22105	19771	name-verified	crimson fin
22106	19772	name-verified	ichor thistle
22107	19773	name-verified	small ichor thistle
22108	19774	name-verified	small ichor thistle
22109	19775	name-verified	small ichor thistle
22110	19776	otb-only	rock spikes
22111	19777	otb-only	rock spikes
22112	19778	otb-only	rock needle
22113	19779	otb-only	rock needle
22114	19780	otb-only	small rock needle
22115	19781	name-verified	small rock needles
22116	19782	name-verified	tiny rock needles
22117	19783	name-verified	tiny rock needles
22118	19784	name-verified	bulbostone
22119	19785	otb-only	bulbous stone
22120	19786	otb-only	bulbous stone
22121	19787	otb-only	bulbous stone
22122	19788	otb-only	bulbous stone
22123	19789	otb-only	bulbous stone
22124	19790	otb-only	small ruined wall
22125	19791	name-verified	giant face
22126	19792	name-verified	giant face
22127	19793	name-verified	giant face
22128	19794	name-verified	giant face
22129	19795	name-verified	giant face
22130	19796	name-verified	giant face
22131	19797	name-verified	giant hand
22132	19798	otb-only	giant stone hand
22133	19799	otb-only	strange vortex
22134	19800	otb-only	strange vortex
22135	19801	name-verified	strange vortex
22136	19802	name-verified	strange vortex
22137	19803	name-verified	large vortex
22138	19804	name-verified	strange vortex
22139	19805	name-verified	tiny vortex
22140	19806	name-verified	strange statue
22141	19807	name-verified	strange statue
22142	19808	name-verified	glistening stone
22143	19809	name-verified	glistening stone
22144	19810	name-verified	glistening stone
22158	19824	otb-only	stone rubble
22159	19825	name-verified	stone pebble floor
22160	19826	name-verified	stone pebble floor
22161	19827	name-verified	stone pebble floor
22162	19828	name-verified	stone pebble floor
22163	19829	name-verified	stone pebble floor
22164	19830	name-verified	stone pebble floor
22165	19831	name-verified	stone pebble floor
22166	19832	name-verified	stone pebble floor
22167	19833	otb-only	stone pebbles
22168	19834	otb-only	stone pebbles
22169	19835	otb-only	stone pebbles
22170	19836	otb-only	stone pebbles
22171	19837	otb-only	stone pebbles
22172	19838	otb-only	stone pavement
22173	19839	otb-only	stone pebbles
22174	19840	otb-only	stone pebbles
22175	19841	otb-only	gravel floor
22176	19842	otb-only	gravel floor
22177	19843	otb-only	gravel floor
22178	19844	otb-only	gravel floor
22179	19845	otb-only	gravel floor
22180	19846	otb-only	gravel floor
22181	19847	otb-only	gravel floor
22182	19848	otb-only	gravel floor
22183	19849	otb-only	stone floor
22184	19850	otb-only	stone floor
22185	19851	otb-only	stone floor
22186	19852	otb-only	stone floor
22187	19853	otb-only	stone floor
22188	19854	otb-only	stone floor
22189	19855	otb-only	stone floor
22190	19856	otb-only	stone floor
22191	19857	otb-only	stone floor
22192	19858	otb-only	stone floor
22193	19859	otb-only	stone floor
22194	19860	otb-only	stone floor
22195	19861	otb-only	stone pebbles
22196	19862	otb-only	stone pebbles
22197	19863	otb-only	stone pebbles
22198	19864	otb-only	stone pebbles
22199	19865	otb-only	stone pebbles
22200	19866	otb-only	stone pebbles
22201	19867	otb-only	stone pebbles
22202	19868	otb-only	stone pebbles
22203	19869	otb-only	stone pebbles
22204	19870	otb-only	stone pebbles
22205	19871	otb-only	stone pebbles
22206	19872	otb-only	stone pebbles
22207	19873	otb-only	gravel
22208	19874	otb-only	gravel
22209	19875	otb-only	gravel
22210	19876	otb-only	gravel
22211	19877	otb-only	gravel
22212	19878	otb-only	gravel
22213	19879	otb-only	gravel
22214	19880	otb-only	gravel
22215	19881	otb-only	gravel
22216	19882	otb-only	gravel
22217	19883	otb-only	gravel
22218	19884	otb-only	gravel
22219	19885	otb-only	half-buried face
22220	19886	otb-only	half-buried face
22221	19887	otb-only	half-buried face
22222	19888	otb-only	half-buried face
22223	19889	name-verified	giant face
22224	19890	name-verified	giant face
22225	19891	name-verified	giant face
22226	19892	name-verified	giant face
22227	19893	name-verified	giant face
22228	19894	name-verified	giant face
22229	19895	otb-only	half-buried face
22230	19896	otb-only	half-buried face
22231	19897	otb-only	half-buried face
22232	19898	otb-only	half-buried face
22233	19899	otb-only	pebbles
22234	19900	otb-only	pebbles
22235	19901	otb-only	pebbles
22236	19902	otb-only	pebbles
22237	19903	otb-only	pebbles
22238	19904	otb-only	pebbles
22239	19905	otb-only	pebbles
22240	19906	otb-only	pebbles
22241	19907	otb-only	pebble
22242	19908	otb-only	pebble
22243	19909	otb-only	pebble
22244	19910	otb-only	pebble
22245	19911	otb-only	pebbles
22246	19912	otb-only	pebbles
22247	19913	otb-only	pebble
22248	19914	otb-only	pebble
22249	19915	otb-only	pebble
22250	19916	otb-only	pebble
22251	19917	otb-only	pebble
22253	19919	name-verified	sleepless twine
22254	19920	name-verified	sleepless twine
22255	19921	otb-only	gawping eyes
22256	19922	otb-only	gawping eyes
22257	19923	otb-only	gawping eyes
22258	19924	otb-only	gawping eyes
22259	19925	name-verified	dreamcatcher device
22260	19926	name-verified	dreamcatcher device
22261	19927	name-verified	dreamcatcher device
22262	19928	name-verified	dreamcatcher device
22263	19929	name-verified	dreamcatcher device
22264	19930	name-verified	dreamcatcher device
22265	19931	name-verified	dreamcatcher device
22266	19932	otb-only	pebbles
22267	19933	otb-only	pebbles
22280	19946	otb-only	kerbstone
22281	19947	otb-only	kerbstone
22282	19948	otb-only	kerbstone
22283	19949	otb-only	kerbstone
22284	19950	otb-only	kerbstone
22285	19951	otb-only	kerbstone
22286	19952	otb-only	kerbstone
22287	19953	otb-only	kerbstone
22288	19954	otb-only	kerbstone
22289	19955	otb-only	kerbstone
22290	19956	otb-only	kerbstone
22291	19957	otb-only	kerbstone
22292	19958	otb-only	kerbstone
22293	19959	otb-only	kerbstone
22294	19960	otb-only	kerbstone
22295	19961	otb-only	kerbstone
22296	19962	otb-only	kerbstone
22297	19963	otb-only	kerbstone
22298	19964	otb-only	kerbstone
22299	19965	otb-only	kerbstone
22300	19966	otb-only	kerbstone
22301	19967	otb-only	kerbstone
22302	19968	otb-only	kerbstone
22303	19969	otb-only	kerbstone
22304	19970	otb-only	small brook
22305	19971	otb-only	small brook
22306	19972	otb-only	small brook
22307	19973	otb-only	small brook
22308	19974	otb-only	broken pillar
22309	19975	otb-only	broken pillar
22310	19976	otb-only	broken pillar
22311	19977	otb-only	broken pillar
22312	19978	otb-only	broken pillar
22313	19979	otb-only	broken pillar
22314	19980	otb-only	broken pillar
22315	19981	otb-only	broken pillar
22346	20012	otb-only	flowing water
22347	20013	otb-only	flowing water
22348	20014	otb-only	flowing water
22349	20015	otb-only	flowing water
22350	20016	name-verified	flowing water
22351	20017	name-verified	flowing water
22352	20018	name-verified	flowing water
22353	20019	name-verified	flowing water
22354	20020	name-verified	flowing water
22355	20021	name-verified	flowing water
22356	20022	name-verified	flowing water
22357	20023	name-verified	flowing water
22358	20024	name-verified	flowing water
22359	20025	name-verified	flowing water
22360	20026	otb-only	moss
22361	20027	otb-only	moss
22362	20028	otb-only	
22363	20029	name-verified	broken dream
22364	20030	name-verified	dream sand
22365	20031	name-verified	half-buried face
22366	20032	name-verified	half-buried face
22369	20035	name-verified	half-buried face
22370	20036	name-verified	half-buried face
22373	20039	name-verified	half-buried face
22375	20041	name-verified	half-buried face
22377	20043	name-verified	half-buried face
22378	20044	name-verified	half-buried face
22381	20047	name-verified	ancient dream
22382	20048	name-verified	delicate pan
22383	20049	name-verified	dream nebuliser
22384	20050	name-verified	strange good night songs
22385	20051	name-verified	traces of an ancient dream
22386	20052	otb-only	fitful bad dream
22387	20053	name-verified	bucket filled with gravel
22388	20054	name-verified	bucket filled with chalk
22389	20055	name-verified	crude horn of bone
22390	20056	name-verified	crude horn with mouthpiece
22391	20057	name-verified	mouthpiece for a horn
22392	20058	name-verified	dead shock head
22393	20059	name-verified	dead shock head
22394	20060	name-verified	dead shock head
22395	20061	name-verified	dead shock head
22396	20062	name-verified	cluster of solace
22397	20063	name-verified	dream matter
22398	20064	name-verified	crude umbral blade
22399	20065	name-verified	umbral blade
22400	20066	name-verified	umbral masterblade
22401	20067	name-verified	crude umbral slayer
22402	20068	name-verified	umbral slayer
22403	20069	name-verified	umbral master slayer
22404	20070	name-verified	crude umbral axe
22405	20071	name-verified	umbral axe
22406	20072	name-verified	umbral master axe
22407	20073	name-verified	crude umbral chopper
22408	20074	name-verified	umbral chopper
22409	20075	name-verified	umbral master chopper
22410	20076	name-verified	crude umbral mace
22411	20077	name-verified	umbral mace
22412	20078	name-verified	umbral master mace
22413	20079	name-verified	crude umbral hammer
22414	20080	name-verified	umbral hammer
22415	20081	name-verified	umbral master hammer
22416	20082	name-verified	crude umbral bow
22417	20083	name-verified	umbral bow
22418	20084	name-verified	umbral master bow
22419	20085	name-verified	crude umbral crossbow
22420	20086	name-verified	umbral crossbow
22421	20087	name-verified	umbral master crossbow
22422	20088	name-verified	crude umbral spellbook
22423	20089	name-verified	umbral spellbook
22424	20090	name-verified	umbral master spellbook
22425	20091	otb-only	cot
22426	20092	otb-only	water wheel
22427	20093	otb-only	water wheel
22428	20094	name-verified	tea cup
22429	20095	otb-only	fog lantern
22430	20096	otb-only	lit fog lantern
22431	20097	otb-only	fog lantern
22432	20098	otb-only	lit fog lantern
22433	20099	name-verified	sleepless twine
22434	20100	name-verified	sleepless twine
22435	20101	name-verified	tall dusky cypress
22436	20102	name-verified	tall gloomy cypress
22437	20103	name-verified	ether captor
22438	20104	name-verified	rooted evil
22439	20105	name-verified	pester maws
22440	20106	name-verified	crimson fin
22441	20107	name-verified	cormo dementi
22442	20108	name-verified	blister egg plant
22443	20109	name-verified	pester maws
22444	20110	otb-only	quiet bad dream
22445	20111	name-verified	ether captor
22446	20112	name-verified	rooted evil
22447	20113	name-verified	crimson fin
22448	20114	name-verified	cormo dementi
22449	20115	name-verified	blister egg plant
22450	20116	otb-only	tall dusky cypress
22451	20117	otb-only	tall gloomy cypress
22452	20118	name-verified	sleepless twine
22453	20119	name-verified	sleepless twine
22455	20121	otb-only	nightmare vortex
22456	20122	name-verified	instable vortex
22457	20123	otb-only	ramp
22458	20124	otb-only	ramp
22459	20125	name-verified	chalk
22460	20126	otb-only	fog lantern
22462	20128	name-verified	traces of an ancient dream
22463	20129	name-verified	remains of a crude dream
22464	20130	otb-only	fog lantern
22465	20131	name-verified	remains of a crude dream
22466	20132	otb-only	sneeze blossom
22467	20133	name-verified	fine gravel
22468	20134	name-verified	crushed stone
22469	20135	name-verified	stone
22470	20136	name-verified	chalk residues
22471	20137	name-verified	flowing water
22472	20138	name-verified	essence of dread
22473	20139	name-verified	essence of wishful thinking
22474	20140	name-verified	eerie song book
22475	20141	name-verified	pendulum
22476	20142	name-verified	ruined stairs
22477	20143	name-verified	ruined stairs
22478	20144	name-verified	dead sight of surrender
22479	20145	name-verified	dead sight of surrender
22480	20146	name-verified	dead sight of surrender
22481	20147	name-verified	dead sight of surrender
22482	20148	name-verified	dead guzzlemaw
22483	20149	name-verified	dead guzzlemaw
22484	20150	name-verified	dead guzzlemaw
22485	20151	name-verified	dead guzzlemaw
22486	20152	name-verified	dead silencer
22487	20153	name-verified	dead silencer
22488	20154	name-verified	dead silencer
22489	20155	name-verified	dead silencer
22490	20156	otb-only	dead choking fear
22491	20157	otb-only	dead choking fear
22492	20158	otb-only	dead choking fear
22493	20159	otb-only	dead choking fear
22494	20160	name-verified	dead terrorsleep
22495	20161	name-verified	dead terrorsleep
22496	20162	name-verified	dead terrorsleep
22497	20163	name-verified	dead terrorsleep
22498	20164	otb-only	desecrated skull
22499	20165	name-verified	silencer excretion
22502	20168	name-verified	message in a bottle
22503	20169	name-verified	gravel and chalk in a bucket
22504	20170	name-verified	bucket full of mortar
22505	20171	name-verified	dead retching horror
22506	20172	name-verified	dead retching horror
22507	20173	name-verified	dead retching horror
22508	20174	name-verified	dead retching horror
22509	20175	otb-only	some cracks
22511	20177	otb-only	water wheel
22512	20178	otb-only	water wheel
22513	20179	name-verified	large pile of various bones
22514	20180	otb-only	ransacked pile of bones
22516	20182	name-verified	ring of ending
22517	20183	name-verified	sight of surrender's eye
22518	20184	name-verified	broken visor
22519	20185	otb-only	pottery pieces
22520	20186	otb-only	pottery pieces
22521	20187	otb-only	dead dream butterfly
22522	20188	otb-only	dead dream butterfly
22523	20189	name-verified	tea spoon
22524	20190	name-verified	bowl of tea leaves
22525	20191	name-verified	poison spine
22526	20192	name-verified	poison spine
22527	20193	otb-only	small poison spine
22528	20194	otb-only	cut down poison spine
22529	20195	otb-only	cut down poison spine
22531	20197	otb-only	cut down poison spine
22532	20198	name-verified	frazzle tongue
22533	20199	name-verified	frazzle skin
22534	20200	name-verified	silencer claws
22535	20201	name-verified	silencer resonating chamber
22536	20202	name-verified	dead weight
22537	20203	name-verified	trapped bad dream monster
22538	20204	name-verified	bowl of terror sweat
22539	20205	name-verified	goosebump leather
22540	20206	name-verified	hemp rope
22541	20207	name-verified	pool of chitinous glue
22542	20208	name-verified	string of mending
22543	20209	name-verified	unstable ring of ending
22544	20210	name-verified	filled cup
22546	20212	name-verified	dead demon outcast
22547	20213	name-verified	dead demon outcast
22548	20214	name-verified	dead demon outcast
22549	20215	name-verified	dead demon outcast
22550	20216	name-verified	trough for mortar
22551	20217	otb-only	thick ruined wall
22552	20218	otb-only	thick ruined wall
22553	20219	otb-only	strange pillar
22554	20220	otb-only	strange pillar
22555	20221	name-verified	strange wall
22556	20222	otb-only	strange stones
22557	20223	name-verified	strange wall
22558	20224	name-verified	strange ruined stairs
22559	20225	name-verified	strange ruined stairs
22560	20226	name-verified	ruined pillar
22561	20227	name-verified	ruined pillar
22562	20228	name-verified	dead gaz'haragoth
22563	20229	otb-only	remains of gaz'haragoth
22564	20230	otb-only	remains of gaz'haragoth
22565	20231	otb-only	remains of gaz'haragoth
22566	20232	otb-only	iron floor
22567	20233	name-verified	dead frazzlemaw
22568	20234	name-verified	dead frazzlemaw
22569	20235	name-verified	dead frazzlemaw
22570	20236	name-verified	dead frazzlemaw
22571	20237	name-verified	lava hole
22572	20238	name-verified	lava hole
22573	20239	name-verified	energy prison
22574	20240	name-verified	energy prison
22575	20241	name-verified	energy prison
22576	20242	name-verified	energy prison
22577	20243	name-verified	prison wall
22578	20244	name-verified	prison wall
22579	20245	name-verified	iron ring
22580	20246	name-verified	iron ring
22581	20247	name-verified	strange stones
22582	20248	name-verified	strange stones
22583	20249	name-verified	strange stones
22584	20250	otb-only	strange vortex
22585	20251	otb-only	strange vortex
22587	20253	otb-only	stairs
22588	20254	otb-only	stairs
22589	20255	otb-only	stairs
22590	20256	otb-only	stairs
22591	20257	name-verified	small pillar
22592	20258	name-verified	small pillar
22593	20259	name-verified	stairs
22594	20260	otb-only	ramp
22595	20261	otb-only	ramp
22596	20262	otb-only	ramp
22597	20263	otb-only	ramp
22598	20264	name-verified	unrealized dream
22599	20265	otb-only	skeleton
22600	20266	name-verified	prison wall
22601	20267	name-verified	prison wall
22602	20268	name-verified	energy prison
22603	20269	name-verified	energy prison
22604	20270	name-verified	silver prison key
22605	20271	name-verified	copper prison key
22606	20272	name-verified	bronze prison key
22607	20273	name-verified	golden prison key
22608	20274	name-verified	nightmare horn
22609	20275	name-verified	dream warden claw
22610	20276	name-verified	dream warden mask
22611	20277	name-verified	psychedelic tapestry
22612	20278	name-verified	demonic tapestry
22613	20279	name-verified	eye pod
22614	20280	name-verified	nightmare beacon
22615	20281	name-verified	nightmare beacon
22616	20282	name-verified	nightmare hook
22617	20283	name-verified	dreamcatcher device
22618	20284	name-verified	dreamcatcher device
22619	20285	name-verified	dreamcatcher device
22620	20286	name-verified	dreamcatcher device
22621	20287	name-verified	dreamcatcher device
22622	20288	name-verified	dreamcatcher device
22623	20289	name-verified	dreamcatcher device
22624	20290	name-verified	dreamcatcher device
22625	20291	name-verified	dreamcatcher device
22626	20292	name-verified	dreamcatcher device
22627	20293	name-verified	dreamcatcher device
22628	20294	name-verified	dreamcatcher device
22629	20295	name-verified	dead mawhawk
22630	20296	name-verified	dead mawhawk
22631	20297	name-verified	dead mawhawk
22632	20298	name-verified	dead mawhawk
22634	20300	name-verified	copper lock pedestal
22635	20301	name-verified	copper lock pedestal
22636	20302	otb-only	bronze lock pedestal
22637	20303	otb-only	bronze lock pedestal
22638	20304	otb-only	silver lock pedestal
22639	20305	otb-only	silver lock pedestal
22640	20306	otb-only	golden lock pedestal
22641	20307	otb-only	golden lock pedestal
22642	20308	name-verified	frazzlemaw santa
22643	20309	name-verified	leaf golem santa
22644	20310	name-verified	christmas cookie tray
22645	20311	name-verified	snow globe
22646	20312	name-verified	snow globe
22647	20313	name-verified	santa music box
22648	20314	name-verified	santa music box
22649	20315	name-verified	snow flake tapestry
22650	20316	name-verified	stony pond
22651	20317	name-verified	stony pond
22652	20318	name-verified	stony pond
22653	20319	name-verified	stony pond
22654	20320	name-verified	dream junk
22655	20321	name-verified	dream junk
22656	20322	name-verified	dream junk
22657	20323	name-verified	old flying carpet
22658	20324	otb-only	deep black gap
22662	20328	otb-only	ramp
22663	20329	otb-only	ramp
22664	20330	otb-only	ramp
22665	20331	otb-only	ramp
22666	20332	otb-only	ramp
22667	20333	otb-only	ramp
22668	20334	otb-only	ramp
22669	20335	otb-only	ramp
22670	20336	otb-only	ramp
22671	372	otb-only	muddy floor
22672	614	name-verified	sand
22673	1012	otb-only	sparkling gems
22674	5730	name-verified	sand
22675	8770	otb-only	muddy floor
22676	9174	otb-only	muddy floor
22677	19243	otb-only	crystal teleporter
22678	19400	name-verified	arcane staff
22679	19401	name-verified	sand
22680	19402	name-verified	sand
22681	19403	name-verified	sand
22682	19404	otb-only	remains of the pet
22683	20325	otb-only	kraknaknork's slain pet
22684	20326	otb-only	kraknaknork's slain pet
22685	20327	otb-only	kraknaknork's slain pet
22686	20337	otb-only	dead draptor
22687	20338	otb-only	dead draptor
22688	20339	otb-only	dead draptor
22689	20340	otb-only	dead draptor
22690	20341	name-verified	light rapier
22691	20342	name-verified	jade amulet
22693	20344	name-verified	hole
22696	20347	name-verified	cake backpack
22699	20350	name-verified	cake tapestry
22700	20351	otb-only	slain bibby bloodbath
22701	20352	otb-only	slain bibby bloodbath
22702	20353	otb-only	slain bibby bloodbath
22703	4653	otb-only	shallow water
22704	4654	name-verified	shallow water
22705	4655	name-verified	shallow water
22706	181	name-verified	spider egg
22707	10071	otb-only	fire
22708	12744	otb-only	fire
22709	2131	otb-only	fire
22710	4830	otb-only	some witches' cap mushrooms
22711	9371	otb-only	flame of life
22712	11317	otb-only	slain incarnation
22713	11320	otb-only	slain incarnation
22714	11322	otb-only	slain incarnation
22715	11324	otb-only	slain incarnation
22716	11326	otb-only	slain incarnation
